crash_numb,city_town_name,crash_date,crash_severity_descr,crash_time_2,year,max_injr_svrty_cl,numb_vehc,age_drvr_yngst,age_drvr_oldest,manr_coll_descr,numb_fatal_injr,numb_nonfatal_injr,trafy_descr_descr,vehc_mnvr_actn_cl,cnty_name,lclty_name,speed_limit,lat,lon,vehc_unit_numb,alc_suspd_type_descr,driver_age,drvr_cntrb_circ_descr,driver_distracted_type_descr,drug_suspd_type_descr,pers_numb,age,ejctn_descr,sex_descr
4225869,MILFORD,7/3/16,Fatal injury,10:10 PM,2016,Fatal injury (K),2,18-20,18-20,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Parked,WORCESTER,,,42.15504709,-71.53080593,1,"No, alcohol not used",18,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Not reported",Unknown,"No, drug not used",6,18,Not ejected,Female
4225869,MILFORD,7/3/16,Fatal injury,10:10 PM,2016,Fatal injury (K),2,18-20,18-20,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Parked,WORCESTER,,,42.15504709,-71.53080593,2,Not reported,,DCC1:Not reported,Not reported,Not reported,7,,Not reported,Not reported
4225911,DARTMOUTH,7/22/16,Fatal injury,3:27 AM,2016,Fatal injury (K),1,25-34,25-34,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead,BRISTOL,,65,41.65472333,-70.99387403,1,Not reported,32,DCC1:Not reported,Not reported,Not reported,1,32,Totally ejected,Male
4227441,WESTPORT,1/7/16,Fatal injury,11:01 PM,2016,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,BRISTOL,,25,41.63019695,-71.04715905,1,Unknown,18,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Driving too fast for conditions","Other activity (searching, eating, personal hygiene, etc.)",Unknown,1,18,Not ejected,Male
4227666,WRENTHAM,7/16/16,Fatal injury,2:10 PM,2016,Fatal injury (K),2,35-44,45-54,Angle,1,1,"Two-way, divided, unprotected median",V1: Turning left / V2: Travelling straight ahead,NORFOLK,,50,42.05500137,-71.29854218,1,"No, alcohol not used",46,"DCC1:Made an improper turn, DCC2:Not reported",Not Distracted,"No, drug not used",1,46,Not ejected,Male
4227666,WRENTHAM,7/16/16,Fatal injury,2:10 PM,2016,Fatal injury (K),2,35-44,45-54,Angle,1,1,"Two-way, divided, unprotected median",V1: Turning left / V2: Travelling straight ahead,NORFOLK,,50,42.05500137,-71.29854218,2,Not reported,35,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,Not reported,2,35,Partially ejected,Male
4227666,WRENTHAM,7/16/16,Fatal injury,2:10 PM,2016,Fatal injury (K),2,35-44,45-54,Angle,1,1,"Two-way, divided, unprotected median",V1: Turning left / V2: Travelling straight ahead,NORFOLK,,50,42.05500137,-71.29854218,2,Not reported,35,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,Not reported,3,15,Partially ejected,Male
4228131,BOSTON,2/12/16,Fatal injury,7:28 AM,2016,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead,SUFFOLK,,45,42.35325485,-71.05495917,1,Not reported,35,"DCC1:No improper driving, DCC2:Not reported",Not reported,Not reported,1,35,Not ejected,Female
4228139,BRAINTREE,3/10/16,Fatal injury,10:00 PM,2016,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,NORFOLK,,30,42.20611641,-70.99994826,1,Not reported,44,"DCC1:Unknown, DCC2:Not reported",Not reported,Not reported,1,44,Not ejected,Male
4228139,BRAINTREE,3/10/16,Fatal injury,10:00 PM,2016,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,NORFOLK,,30,42.20611641,-70.99994826,,,,,,,2,53,,Female
4228151,BROCKTON,6/1/16,Fatal injury,8:01 AM,2016,Fatal injury (K),1,65-74,65-74,Single vehicle crash,1,1,Unknown,V1: Backing,PLYMOUTH,,,42.0821631,-71.02201394,1,,66,,Unknown,,1,66,Not ejected,Female
4228151,BROCKTON,6/1/16,Fatal injury,8:01 AM,2016,Fatal injury (K),1,65-74,65-74,Single vehicle crash,1,1,Unknown,V1: Backing,PLYMOUTH,,,42.0821631,-71.02201394,,,,,,,2,66,,Male
4228154,WEST BOYLSTON,5/19/16,Fatal injury,2:47 AM,2016,Fatal injury (K),1,25-34,25-34,Single vehicle crash,1,1,"Two-way, not divided",V1: Travelling straight ahead,WORCESTER,,35,42.38797826,-71.75211621,1,Not reported,31,"DCC1:Exceeded authorized speed limit, DCC2:Not reported",Unknown,Not reported,1,31,Unknown,Male
4228154,WEST BOYLSTON,5/19/16,Fatal injury,2:47 AM,2016,Fatal injury (K),1,25-34,25-34,Single vehicle crash,1,1,"Two-way, not divided",V1: Travelling straight ahead,WORCESTER,,35,42.38797826,-71.75211621,1,Not reported,31,"DCC1:Exceeded authorized speed limit, DCC2:Not reported",Unknown,Not reported,2,23,Not ejected,Male
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,1,Unknown,73,"DCC1:Failure to keep in proper lane or running off road, DCC2:Not reported",Unknown,Unknown,1,73,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",2,43,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",3,51,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",4,34,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",5,17,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",6,16,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",7,16,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",8,15,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",9,18,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",10,16,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",11,17,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",12,15,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",13,16,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",14,16,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",15,17,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",16,17,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",17,17,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",18,16,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",19,14,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",20,17,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",21,18,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",22,16,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",23,17,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",24,15,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",25,15,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",26,18,Not ejected,Female
4228166,SUDBURY,4/6/16,Fatal injury,3:44 PM,2016,Fatal injury (K),2,35-44,65-74,Head-on,1,5,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,35,42.38566125,-71.40841097,2,"No, alcohol not used",43,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",27,18,Not ejected,Female
4228184,WAYLAND,5/15/16,Fatal injury,2:35 AM,2016,Fatal injury (K),1,25-34,25-34,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,MIDDLESEX,,35,42.32688098,-71.37821307,1,Not reported,28,"DCC1:Unknown, DCC2:Not reported",Not reported,Not reported,1,28,Totally ejected,Male
4228187,WORCESTER,3/23/16,Fatal injury,9:14 PM,2016,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,WORCESTER,,30,42.26803647,-71.78155444,1,"Yes, alcohol used",37,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Physical impairment",Unknown,Unknown,1,37,Not ejected,Female
4228187,WORCESTER,3/23/16,Fatal injury,9:14 PM,2016,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,WORCESTER,,30,42.26803647,-71.78155444,1,"Yes, alcohol used",37,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Physical impairment",Unknown,Unknown,2,62,Not ejected,Male
4228187,WORCESTER,3/23/16,Fatal injury,9:14 PM,2016,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,WORCESTER,,30,42.26803647,-71.78155444,,,,,,,3,70,,Male
4228193,SOMERSET,2/26/16,Fatal injury,10:18 AM,2016,Fatal injury (K),2,55-64,55-64,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Not reported / V2: Travelling straight ahead,BRISTOL,,65,41.72063963,-71.18335061,1,Not reported,58,DCC1:Not reported,Not reported,Not reported,1,58,Not ejected,Male
4228193,SOMERSET,2/26/16,Fatal injury,10:18 AM,2016,Fatal injury (K),2,55-64,55-64,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Not reported / V2: Travelling straight ahead,BRISTOL,,65,41.72063963,-71.18335061,2,Not reported,55,"DCC1:Over-correcting/over-steering, DCC2:Not reported",Not reported,Not reported,2,55,Totally ejected,Male
4228206,BOSTON,4/23/16,Fatal injury,1:15 PM,2016,Fatal injury (K),1,25-34,25-34,Head-on,1,0,"Two-way, not divided",V1: Not reported,SUFFOLK,,,42.34886553,-71.06307326,1,Not reported,25,DCC1:Not reported,Not reported,Not reported,1,25,Not ejected,Male
4228206,BOSTON,4/23/16,Fatal injury,1:15 PM,2016,Fatal injury (K),1,25-34,25-34,Head-on,1,0,"Two-way, not divided",V1: Not reported,SUFFOLK,,,42.34886553,-71.06307326,1,Not reported,25,DCC1:Not reported,Not reported,Not reported,2,,Not ejected,Male
4228206,BOSTON,4/23/16,Fatal injury,1:15 PM,2016,Fatal injury (K),1,25-34,25-34,Head-on,1,0,"Two-way, not divided",V1: Not reported,SUFFOLK,,,42.34886553,-71.06307326,,,,,,,3,2,,Female
4228210,SOUTH HADLEY,5/22/16,Fatal injury,7:52 PM,2016,Fatal injury (K),2,18-20,25-34,Head-on,1,1,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,HAMPSHIRE,,,42.24795665,-72.58042298,1,Not reported,29,"DCC1:No improper driving, DCC2:Not reported",Not reported,Not reported,1,29,Not ejected,Male
4228210,SOUTH HADLEY,5/22/16,Fatal injury,7:52 PM,2016,Fatal injury (K),2,18-20,25-34,Head-on,1,1,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,HAMPSHIRE,,,42.24795665,-72.58042298,2,Not reported,18,"DCC1:Fatigued/asleep, DCC2:Not reported",Not reported,Not reported,2,18,Not reported,Male
4228227,REVERE,5/31/16,Fatal injury,9:10 PM,2016,Fatal injury (K),1,55-64,55-64,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead,SUFFOLK,,40,42.42536856,-70.986013,1,Not reported,64,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,Not reported,1,64,Not ejected,Male
4228227,REVERE,5/31/16,Fatal injury,9:10 PM,2016,Fatal injury (K),1,55-64,55-64,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead,SUFFOLK,,40,42.42536856,-70.986013,,,,,,,2,48,,Male
4228508,MILFORD,7/14/16,Fatal injury,3:39 AM,2016,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,1,"Two-way, divided, unprotected median",V1: Travelling straight ahead,WORCESTER,,65,42.15224147,-71.48660618,1,Not reported,20,"DCC1:Exceeded authorized speed limit, DCC2:Not reported",Not Distracted,Not reported,1,20,Totally ejected,Male
4228508,MILFORD,7/14/16,Fatal injury,3:39 AM,2016,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,1,"Two-way, divided, unprotected median",V1: Travelling straight ahead,WORCESTER,,65,42.15224147,-71.48660618,1,Not reported,20,"DCC1:Exceeded authorized speed limit, DCC2:Not reported",Not Distracted,Not reported,2,22,Partially ejected,Male
4228512,NEW BEDFORD,7/29/16,Fatal injury,3:17 PM,2016,Fatal injury (K),2,25-34,>84,Rear-end,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,BRISTOL,,55,41.6579363,-70.9527523,1,"No, alcohol not used",27,DCC1:Not reported,Not reported,Not reported,1,27,Not ejected,Female
4228512,NEW BEDFORD,7/29/16,Fatal injury,3:17 PM,2016,Fatal injury (K),2,25-34,>84,Rear-end,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,BRISTOL,,55,41.6579363,-70.9527523,1,"No, alcohol not used",27,DCC1:Not reported,Not reported,Not reported,2,27,Not ejected,Male
4228512,NEW BEDFORD,7/29/16,Fatal injury,3:17 PM,2016,Fatal injury (K),2,25-34,>84,Rear-end,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,BRISTOL,,55,41.6579363,-70.9527523,2,Not reported,86,DCC1:Not reported,Not reported,Not reported,3,86,Not ejected,Female
